2019-07-20 13:34:54.788842,GmoCoin,1138620.0,1140011.0,Quoinex,1140675.0,1140680.0,BitFlyer,1139387.0,1141582.0
2019-07-20 13:34:59.938758,GmoCoin,1138653.0,1140044.0,Quoinex,1140720.09,1140759.0,BitFlyer,1139397.0,1141545.0
2019-07-20 13:35:05.082005,GmoCoin,1138701.0,1140092.0,Quoinex,1140382.0,1140900.0,BitFlyer,1139400.0,1141510.0
2019-07-20 13:35:10.212636,GmoCoin,1137728.0,1139119.0,Quoinex,1139764.0,1139977.2,BitFlyer,1138961.0,1141469.0
2019-07-20 13:35:15.390918,GmoCoin,1138078.0,1139246.0,Quoinex,1140356.4657,1140400.0,BitFlyer,1138966.0,1141000.0
